t_sec,x_m,y_m,z_m,qw,qx,qy,qz,rx,ry,rz,hand_gesture_id,hand_rog,hand_pose_name
94.813346,0.304720,0.011607,0.093409,-0.382027651,0.243518503,0.269908733,0.849648685,-0.621243362,-0.688567838,-2.167550311,6,5,two_open_b
94.837589,0.304678,0.011611,0.093419,-0.381826558,0.243806530,0.270076796,0.849603072,-0.622037024,-0.689061800,-2.167639095,6,5,two_open_b
94.861831,0.304636,0.011615,0.093433,-0.381616783,0.244014765,0.270212725,0.849594320,-0.622629786,-0.689476684,-2.167830822,6,5,two_open_b
94.886073,0.304594,0.011617,0.093450,-0.381402710,0.244112971,0.270328050,0.849625550,-0.622943147,-0.689840470,-2.168129013,6,5,two_open_b
94.910316,0.304551,0.011613,0.093469,-0.381172320,0.244208117,0.270482587,0.849652416,-0.623253557,-0.690309710,-2.168432795,6,5,two_open_b
94.934558,0.304505,0.011607,0.093488,-0.380944230,0.244248611,0.270665925,0.849684686,-0.623423865,-0.690851819,-2.168748100,6,5,two_open_b
94.958801,0.304455,0.011593,0.093506,-0.380741255,0.244259636,0.270975763,0.849673739,-0.623511611,-0.691708780,-2.168927503,6,5,two_open_b
94.983043,0.304404,0.011559,0.093512,-0.380569854,0.243991340,0.271851503,0.849547863,-0.622877034,-0.694000278,-2.168781288,6,5,two_open_b
95.007286,0.304351,0.011521,0.093524,-0.380352411,0.243811271,0.272607380,0.849454721,-0.622481108,-0.696001228,-2.168765674,6,5,two_open_b
95.031528,0.304296,0.011491,0.093554,-0.380068944,0.243800442,0.272895492,0.849492197,-0.622536608,-0.696829884,-2.169151072,6,5,two_open_b
95.055770,0.304238,0.011464,0.093600,-0.379773518,0.243837550,0.272908577,0.849609459,-0.622718060,-0.696960330,-2.169752581,6,5,two_open_b
95.080013,0.304176,0.011435,0.093655,-0.379456632,0.243859638,0.272870071,0.849757063,-0.622867504,-0.696966098,-2.170453732,6,5,two_open_b
95.104255,0.304109,0.011402,0.093717,-0.379082081,0.243889295,0.272824549,0.849930323,-0.623053280,-0.696972903,-2.171279695,6,5,two_open_b
95.128498,0.304036,0.011357,0.093779,-0.378743979,0.243773940,0.273073212,0.850034285,-0.622857897,-0.697719398,-2.171891576,6,5,two_open_b
95.152740,0.303959,0.011290,0.093826,-0.378475710,0.243303657,0.274026933,0.849981592,-0.621734968,-0.700244824,-2.172031793,6,5,two_open_b
95.176983,0.303880,0.011206,0.093868,-0.378217795,0.242626399,0.275289482,0.849882010,-0.620079761,-0.703556732,-2.172041609,6,5,two_open_b
95.201225,0.303796,0.011118,0.093919,-0.377895228,0.241873269,0.276608463,0.849811906,-0.618249091,-0.707035265,-2.172193067,6,5,two_open_b
95.225467,0.303707,0.011020,0.093977,-0.377490246,0.241137499,0.278039316,0.849734052,-0.616486233,-0.710828516,-2.172409295,6,5,two_open_b
95.249710,0.303610,0.010913,0.094042,-0.377024094,0.240506710,0.279394166,0.849675382,-0.615008919,-0.714449520,-2.172737455,6,5,two_open_b
95.273952,0.303505,0.010804,0.094113,-0.376551110,0.239893398,0.280707854,0.849625518,-0.613577647,-0.717969172,-2.173095341,6,5,two_open_b
95.298195,0.303398,0.010700,0.094194,-0.376096017,0.239176677,0.281825190,0.849659264,-0.611876028,-0.720981995,-2.173648959,6,5,two_open_b
95.322437,0.303288,0.010600,0.094288,-0.375650768,0.238336843,0.282775818,0.849776374,-0.609855828,-0.723566186,-2.174406051,6,5,two_open_b
95.346680,0.303173,0.010497,0.094394,-0.375137183,0.237596960,0.283502533,0.849968289,-0.608110244,-0.725601853,-2.175425243,6,5,two_open_b
95.370922,0.303053,0.010393,0.094511,-0.374578659,0.236972265,0.284139941,0.850176139,-0.606671612,-0.727425364,-2.176532045,6,5,two_open_b
95.395164,0.302927,0.010295,0.094648,-0.373981296,0.236421143,0.284545725,0.850456797,-0.605431768,-0.728670113,-2.177865970,6,5,two_open_b
95.419407,0.302792,0.010209,0.094819,-0.373289835,0.236107360,0.284275479,0.850937992,-0.604826139,-0.728216352,-2.179811509,6,5,two_open_b
95.443649,0.302650,0.010130,0.095016,-0.372536553,0.235932203,0.283590374,0.851545073,-0.604593075,-0.726720534,-2.182144904,6,5,two_open_b
95.467892,0.302505,0.010055,0.095222,-0.371759335,0.235807422,0.282774175,0.852190485,-0.604495873,-0.724895851,-2.184603127,6,5,two_open_b
95.492134,0.302358,0.009985,0.095441,-0.370943313,0.235766216,0.281700064,0.852912905,-0.604624085,-0.722421756,-2.187301021,6,5,two_open_b
95.516377,0.302208,0.009928,0.095680,-0.370051029,0.235948482,0.280110013,0.853773348,-0.605347656,-0.718648148,-2.190434500,6,5,two_open_b
95.540619,0.302053,0.009876,0.095936,-0.369110889,0.236283410,0.278214698,0.854706899,-0.606477501,-0.714104113,-2.193808292,6,5,two_open_b
95.564861,0.301892,0.009824,0.096204,-0.368155725,0.236605309,0.276289009,0.855653945,-0.607579287,-0.709483145,-2.197235623,6,5,two_open_b
95.589104,0.301726,0.009764,0.096476,-0.367239753,0.236650747,0.274965820,0.856460849,-0.607960554,-0.706392750,-2.200265237,6,5,two_open_b
95.613346,0.301550,0.009690,0.096755,-0.366333705,0.236492073,0.274148557,0.857154411,-0.607814738,-0.704596694,-2.202995969,6,5,two_open_b
95.637589,0.301368,0.009613,0.097046,-0.365411329,0.236258183,0.273455394,0.857833771,-0.607480167,-0.703123704,-2.205709857,6,5,two_open_b
95.661831,0.301183,0.009530,0.097344,-0.364485771,0.235935402,0.272888910,0.858496506,-0.606917614,-0.701976408,-2.208386896,6,5,two_open_b
95.686073,0.300993,0.009428,0.097647,-0.363568778,0.235458447,0.272666042,0.859086895,-0.605955369,-0.701709599,-2.210871273,6,5,two_open_b
95.710316,0.300802,0.009315,0.097958,-0.362631028,0.234776056,0.272843033,0.859613646,-0.604469394,-0.702479061,-2.213216074,6,5,two_open_b
95.734558,0.300615,0.009199,0.098291,-0.361603026,0.234081339,0.272932079,0.860207684,-0.602976363,-0.703053020,-2.215831911,6,5,two_open_b
95.758801,0.300427,0.009083,0.098643,-0.360514635,0.233356714,0.272874090,0.860879535,-0.601422195,-0.703268962,-2.218715076,6,5,two_open_b
95.783043,0.300239,0.008967,0.099013,-0.359423333,0.232540167,0.272699045,0.861611960,-0.599630285,-0.703184350,-2.221760787,6,5,two_open_b
95.807286,0.300052,0.008850,0.099399,-0.358360529,0.231603565,0.272631661,0.862327952,-0.597518694,-0.703367906,-2.224737225,6,5,two_open_b
95.831528,0.299863,0.008722,0.099794,-0.357324966,0.230523492,0.272912664,0.862957975,-0.595026935,-0.704441809,-2.227465989,6,5,two_open_b
95.855770,0.299676,0.008579,0.100186,-0.356342398,0.229156086,0.273775461,0.863455025,-0.591775715,-0.707001379,-2.229797704,6,5,two_open_b
95.880013,0.299491,0.008416,0.100581,-0.355389534,0.227487517,0.275247724,0.863820814,-0.587735031,-0.711127939,-2.231760928,6,5,two_open_b
95.904255,0.299313,0.008244,0.100986,-0.354414602,0.225739486,0.276821226,0.864177056,-0.583491490,-0.715527586,-2.233725110,6,5,two_open_b
95.928498,0.299136,0.008068,0.101406,-0.353427161,0.223954297,0.278384338,0.864543738,-0.579151422,-0.719908873,-2.235731766,6,5,two_open_b
95.952740,0.298962,0.007904,0.101857,-0.352359352,0.222365878,0.279295205,0.865095655,-0.575338596,-0.722634750,-2.238306179,6,5,two_open_b
95.976983,0.298793,0.007754,0.102341,-0.351196954,0.220995158,0.279393130,0.865887590,-0.572111484,-0.723291946,-2.241606729,6,5,two_open_b
96.001225,0.298632,0.007586,0.102828,-0.350024659,0.219398487,0.279930289,0.866594528,-0.568298279,-0.725091152,-2.244701799,6,5,two_open_b
96.025467,0.298483,0.007397,0.103312,-0.348836665,0.217520071,0.280989012,0.867204229,-0.563754908,-0.728249738,-2.247565650,6,5,two_open_b
96.049710,0.298342,0.007234,0.103838,-0.347509992,0.216168774,0.280611142,0.868196553,-0.560610813,-0.727735266,-2.251575777,6,5,two_open_b
96.073952,0.298212,0.007082,0.104393,-0.346091751,0.215043867,0.279434315,0.869421129,-0.558074937,-0.725178962,-2.256293792,6,5,two_open_b
96.098195,0.298094,0.006911,0.104946,-0.344651004,0.213688161,0.278708910,0.870559819,-0.554942363,-0.723799485,-2.260820258,6,5,two_open_b
96.122437,0.297989,0.006722,0.105494,-0.343157282,0.212192028,0.278369396,0.871623831,-0.551454726,-0.723439612,-2.265217426,6,5,two_open_b
96.146680,0.297900,0.006521,0.106042,-0.341652765,0.210638432,0.278145394,0.872662581,-0.547815588,-0.723383578,-2.269567623,6,5,two_open_b
96.170922,0.297828,0.006300,0.106583,-0.340181322,0.209011074,0.278095824,0.873643950,-0.543970589,-0.723770020,-2.273738919,6,5,two_open_b
96.195164,0.297769,0.006081,0.107125,-0.338665772,0.207550184,0.277713352,0.874702069,-0.540565342,-0.723305612,-2.278165280,6,5,two_open_b
96.219407,0.297719,0.005880,0.107681,-0.337081666,0.206415741,0.276654965,0.875916961,-0.538023975,-0.721102971,-2.283083275,6,5,two_open_b
96.243649,0.297677,0.005690,0.108243,-0.335468532,0.205511983,0.275255207,0.877188839,-0.536088144,-0.718016785,-2.288190353,6,5,two_open_b
96.267892,0.297661,0.005476,0.108794,-0.333779433,0.204881377,0.273831349,0.878425469,-0.534882277,-0.714889452,-2.293298793,6,5,two_open_b
96.292134,0.297663,0.005251,0.109331,-0.332064677,0.204427866,0.272351470,0.879640253,-0.534143980,-0.711619708,-2.298387958,6,5,two_open_b
96.316377,0.297694,0.005022,0.109862,-0.330232361,0.204165228,0.270549125,0.880946263,-0.533934368,-0.707542009,-2.303856980,6,5,two_open_b
96.340619,0.297748,0.004788,0.110386,-0.328306988,0.204028831,0.268594181,0.882294692,-0.534079280,-0.703089784,-2.309552583,6,5,two_open_b
96.364861,0.297832,0.004541,0.110891,-0.326325962,0.203891233,0.266729277,0.883626179,-0.534236064,-0.698884387,-2.315278427,6,5,two_open_b
96.389104,0.297928,0.004289,0.111385,-0.324338934,0.203727571,0.264989694,0.884917959,-0.534326586,-0.695001851,-2.320919011,6,5,two_open_b
96.413346,0.298038,0.004031,0.111863,-0.322372995,0.203504254,0.263506933,0.886129656,-0.534255368,-0.691779119,-2.326337248,6,5,two_open_b
96.437589,0.298161,0.003768,0.112323,-0.320411661,0.203285917,0.262118638,0.887302103,-0.534196111,-0.688797133,-2.331658479,6,5,two_open_b
96.461831,0.298300,0.003498,0.112764,-0.318445793,0.203109306,0.260774713,0.888445516,-0.534247899,-0.685927916,-2.336919763,6,5,two_open_b
96.486073,0.298466,0.003215,0.113172,-0.316482686,0.202954933,0.259685806,0.889500583,-0.534357834,-0.683723932,-2.341956401,6,5,two_open_b
96.510316,0.298677,0.002909,0.113533,-0.314498144,0.202885391,0.258815021,0.890473593,-0.534697420,-0.682098020,-2.346812303,6,5,two_open_b
96.534558,0.298917,0.002593,0.113859,-0.312569560,0.202794289,0.258293069,0.891324541,-0.534966234,-0.681370620,-2.351291726,6,5,two_open_b
96.558801,0.299175,0.002270,0.114164,-0.310663302,0.202753555,0.257816582,0.892137836,-0.535362863,-0.680754640,-2.355655198,6,5,two_open_b
96.583043,0.299447,0.001937,0.114448,-0.308778431,0.202700650,0.257598924,0.892866799,-0.535722608,-0.680814628,-2.359779952,6,5,two_open_b
96.607286,0.299743,0.001585,0.114697,-0.306942489,0.202608329,0.257897627,0.893434377,-0.535965957,-0.682224414,-2.363429051,6,5,two_open_b
96.631528,0.300055,0.001231,0.114928,-0.305099950,0.202702613,0.257933663,0.894033498,-0.536705786,-0.682943781,-2.367176935,6,5,two_open_b
96.655770,0.300388,0.000879,0.115132,-0.303295930,0.203127098,0.257647478,0.894633298,-0.538311948,-0.682797701,-2.370888955,6,5,two_open_b
96.680013,0.300742,0.000550,0.115315,-0.301582764,0.203723162,0.256906514,0.895289759,-0.540351863,-0.681414485,-2.374651385,6,5,two_open_b
96.704255,0.301122,0.000197,0.115451,-0.300016811,0.203963109,0.256945348,0.895749994,-0.541410349,-0.682049178,-2.377725657,6,5,two_open_b
96.728498,0.301525,-0.000189,0.115544,-0.298459912,0.204000045,0.257797593,0.896016776,-0.541928884,-0.684842798,-2.380280706,6,5,two_open_b
96.752740,0.301942,-0.000566,0.115619,-0.296880612,0.204125225,0.258786094,0.896227958,-0.542689042,-0.688010891,-2.382719199,6,5,two_open_b
96.776983,0.302361,-0.000934,0.115672,-0.295411388,0.204472719,0.259475985,0.896434734,-0.544012125,-0.690351662,-2.385019215,6,5,two_open_b
96.801225,0.302774,-0.001298,0.115682,-0.294201812,0.204931372,0.260305730,0.896487230,-0.545562352,-0.692978360,-2.386602287,6,5,two_open_b
96.825467,0.303186,-0.001658,0.115655,-0.293163428,0.205444715,0.261340026,0.896408983,-0.547213312,-0.696093551,-2.387634689,6,5,two_open_b
96.849710,0.303613,-0.002013,0.115603,-0.292136775,0.205850784,0.262524779,0.896304803,-0.548576954,-0.699608912,-2.388585303,6,5,two_open_b
96.873952,0.304044,-0.002350,0.115536,-0.291112629,0.206373563,0.263273968,0.896298057,-0.550252554,-0.701965749,-2.389793958,6,5,two_open_b
96.898195,0.304468,-0.002641,0.115473,-0.290036012,0.207490703,0.262571882,0.896595074,-0.553530071,-0.700472022,-2.391877455,6,5,two_open_b
96.922437,0.304891,-0.002916,0.115394,-0.288953400,0.208818716,0.261570633,0.896928916,-0.557375740,-0.698180354,-2.394069016,6,5,two_open_b
96.946680,0.305313,-0.003171,0.115294,-0.287883550,0.210298250,0.260321442,0.897290619,-0.561626721,-0.695219662,-2.396322309,6,5,two_open_b
96.970922,0.305733,-0.003389,0.115193,-0.286782051,0.211981892,0.258527710,0.897765646,-0.566436754,-0.690811823,-2.398919337,6,5,two_open_b
96.995164,0.306151,-0.003591,0.115072,-0.285660023,0.213901246,0.256432554,0.898268865,-0.571888307,-0.685600397,-2.401619763,6,5,two_open_b
97.019407,0.306571,-0.003809,0.114902,-0.284643589,0.215727369,0.254939479,0.898579764,-0.577065993,-0.681957528,-2.403681212,6,5,two_open_b
97.043649,0.306995,-0.004057,0.114670,-0.283852395,0.216975640,0.255123766,0.898477186,-0.580636576,-0.682722680,-2.404365385,6,5,two_open_b
97.067892,0.307420,-0.004297,0.114417,-0.283130174,0.218223694,0.255386290,0.898328207,-0.584189146,-0.683674151,-2.404842383,6,5,two_open_b
97.092134,0.307839,-0.004496,0.114165,-0.282388678,0.219897104,0.254676468,0.898355049,-0.588889169,-0.682029052,-2.405814122,6,5,two_open_b
97.116377,0.308254,-0.004693,0.113882,-0.281754523,0.221414160,0.254572909,0.898210884,-0.593141721,-0.681969994,-2.406198185,6,5,two_open_b
97.140619,0.308660,-0.004895,0.113564,-0.281253769,0.222712988,0.255253137,0.897853595,-0.596772018,-0.683965183,-2.405849368,6,5,two_open_b
97.164861,0.309060,-0.005079,0.113233,-0.280832394,0.224091822,0.255819778,0.897481065,-0.600594515,-0.685629462,-2.405363120,6,5,two_open_b
97.189104,0.309452,-0.005238,0.112894,-0.280477101,0.225557106,0.256227013,0.897108859,-0.604630204,-0.686844205,-2.404797266,6,5,two_open_b
97.213346,0.309836,-0.005356,0.112547,-0.280111048,0.227302327,0.256008773,0.896845004,-0.609421200,-0.686386172,-2.404534820,6,5,two_open_b
97.237589,0.310211,-0.005436,0.112186,-0.279757010,0.229236653,0.255474138,0.896615602,-0.614717352,-0.685075373,-2.404350095,6,5,two_open_b
97.261831,0.310584,-0.005508,0.111797,-0.279472580,0.231076334,0.255455594,0.896237270,-0.619739745,-0.685124183,-2.403681276,6,5,two_open_b
97.286073,0.310953,-0.005571,0.111398,-0.279215005,0.232938024,0.255425359,0.895844152,-0.624814137,-0.685132347,-2.402939982,6,5,two_open_b
97.310316,0.311317,-0.005624,0.110995,-0.278976262,0.234849045,0.255270348,0.895463690,-0.630016192,-0.684799264,-2.402209577,6,5,two_open_b
97.334558,0.311660,-0.005648,0.110589,-0.278859797,0.236750976,0.254904695,0.895103226,-0.635155821,-0.683858641,-2.401384079,6,5,two_open_b
97.358801,0.311991,-0.005654,0.110180,-0.278818079,0.238669604,0.254412718,0.894746594,-0.640316635,-0.682553174,-2.400477978,6,5,two_open_b
97.383043,0.312304,-0.005643,0.109756,-0.278952812,0.240415220,0.254417500,0.894235755,-0.644955907,-0.682519474,-2.398943927,6,5,two_open_b
97.407286,0.312601,-0.005603,0.109312,-0.279184997,0.242203805,0.254491331,0.893659452,-0.649677782,-0.682637350,-2.397116307,6,5,two_open_b
97.431528,0.312873,-0.005532,0.108876,-0.279458681,0.244127470,0.254207626,0.893131069,-0.654747100,-0.681781964,-2.395367378,6,5,two_open_b
97.455770,0.313136,-0.005450,0.108433,-0.279743775,0.246103252,0.253911135,0.892583747,-0.659950972,-0.680888606,-2.393554354,6,5,two_open_b
97.480013,0.313396,-0.005352,0.107985,-0.280043854,0.248104013,0.253538027,0.892041651,-0.665215283,-0.679784934,-2.391737772,6,5,two_open_b
97.504255,0.313652,-0.005244,0.107538,-0.280359677,0.250116210,0.253073575,0.891512254,-0.670503325,-0.678431333,-2.389936790,6,5,two_open_b
97.528498,0.313901,-0.005124,0.107096,-0.280700002,0.252108287,0.252550924,0.890992116,-0.675727394,-0.676913798,-2.388131661,6,5,two_open_b
97.552740,0.314133,-0.004988,0.106663,-0.281095435,0.253983780,0.252056675,0.890474609,-0.680618301,-0.675454101,-2.386267799,6,5,two_open_b
97.576983,0.314334,-0.004819,0.106260,-0.281561453,0.255572180,0.251751175,0.889959187,-0.684713671,-0.674476663,-2.384325324,6,5,two_open_b
97.601225,0.314506,-0.004637,0.105887,-0.281996881,0.256996419,0.251583443,0.889458471,-0.688378052,-0.673879117,-2.382459999,6,5,two_open_b
97.625467,0.314657,-0.004452,0.105531,-0.282352312,0.258585910,0.250915699,0.889073569,-0.692511333,-0.671969966,-2.381001816,6,5,two_open_b
97.649710,0.314791,-0.004259,0.105188,-0.282648575,0.260392449,0.249583786,0.888827030,-0.697245122,-0.668303086,-2.379985723,6,5,two_open_b
97.673952,0.314897,-0.004051,0.104870,-0.282907331,0.262221540,0.247905925,0.888676521,-0.702051165,-0.663723674,-2.379272072,6,5,two_open_b
97.698195,0.314991,-0.003846,0.104561,-0.283181788,0.263831647,0.246555249,0.888488293,-0.706264152,-0.660016097,-2.378438818,6,5,two_open_b
97.722437,0.315064,-0.003648,0.104267,-0.283399157,0.265302338,0.245122722,0.888377419,-0.710123264,-0.656109361,-2.377881315,6,5,two_open_b
97.746680,0.315120,-0.003478,0.103969,-0.283582924,0.266647335,0.244139290,0.888186878,-0.713657223,-0.653416498,-2.377151007,6,5,two_open_b
97.770922,0.315147,-0.003288,0.103704,-0.283662180,0.268377221,0.242474636,0.888096552,-0.718258399,-0.648935270,-2.376814271,6,5,two_open_b
97.795164,0.315145,-0.003079,0.103461,-0.283755881,0.270289260,0.240397661,0.888051395,-0.723341420,-0.643346264,-2.376581136,6,5,two_open_b
97.819407,0.315132,-0.002896,0.103205,-0.283963906,0.271897685,0.238961859,0.887881399,-0.727569541,-0.639436743,-2.375877020,6,5,two_open_b
97.843649,0.315115,-0.002727,0.102953,-0.284131165,0.273223956,0.238016789,0.887674580,-0.731056864,-0.636854139,-2.375123338,6,5,two_open_b
97.867892,0.315094,-0.002538,0.102741,-0.284057334,0.274583209,0.236398496,0.887711239,-0.734721116,-0.632547661,-2.375309820,6,5,two_open_b
97.892134,0.315064,-0.002334,0.102563,-0.283848666,0.275923652,0.234435501,0.887882914,-0.738385500,-0.627361130,-2.376019103,6,5,two_open_b
97.916377,0.315016,-0.002127,0.102399,-0.283672998,0.277347039,0.232275578,0.888063233,-0.742260289,-0.621636123,-2.376712134,6,5,two_open_b
97.940619,0.314962,-0.001925,0.102244,-0.283501071,0.278805153,0.229833468,0.888296913,-0.746227310,-0.615153661,-2.377543635,6,5,two_open_b
97.964861,0.314909,-0.001753,0.102079,-0.283444134,0.279792141,0.228395575,0.888375620,-0.748890504,-0.611322666,-2.377822567,6,5,two_open_b
97.989104,0.314848,-0.001585,0.101929,-0.283416229,0.280641481,0.227235150,0.888414198,-0.751174416,-0.608225235,-2.377959286,6,5,two_open_b
98.013346,0.314778,-0.001433,0.101793,-0.283378184,0.281422977,0.226027389,0.888487216,-0.753280646,-0.605004110,-2.378200356,6,5,two_open_b
98.037589,0.314704,-0.001318,0.101646,-0.283425438,0.281882415,0.225631119,0.888427219,-0.754492438,-0.603929028,-2.377983096,6,5,two_open_b
98.061831,0.314627,-0.001219,0.101502,-0.283518920,0.282140972,0.225695821,0.888298874,-0.755148897,-0.604073735,-2.377527484,6,5,two_open_b
98.086073,0.314545,-0.001119,0.101375,-0.283592839,0.282305111,0.225903910,0.888170226,-0.755560051,-0.604608147,-2.377094553,6,5,two_open_b
98.110316,0.314452,-0.001002,0.101275,-0.283554851,0.282745601,0.225356218,0.888181371,-0.756753472,-0.603153859,-2.377169915,6,5,two_open_b
98.134558,0.314349,-0.000882,0.101196,-0.283451943,0.283306135,0.224495872,0.888253473,-0.758293061,-0.600882371,-2.377486266,6,5,two_open_b
